,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Converted,City_encoded,lead origin encoded,lead sources encoded,last activity encoded,lead quality encoded,last notable activity encoded,copy of interview encoded,do not email encoded
7321,2.0,65,2.0,0,2,1,1,10,4,8,1,0
7322,4.0,6,4.0,0,0,1,1,5,3,4,1,0
7323,1.0,478,1.0,0,0,0,3,1,3,8,0,0
7324,3.0,1083,1.5,1,0,0,6,12,2,12,1,0
7325,7.0,43,3.5,0,0,1,1,3,3,2,0,0
7326,0.0,0,0.0,1,1,2,10,5,1,4,0,0
7327,1.0,967,1.0,1,2,2,14,5,3,4,1,0
7328,3.0,181,3.0,1,4,1,7,12,3,12,1,0
7329,5.0,282,1.67,1,0,1,1,12,2,12,0,0
7330,2.0,489,1.0,0,0,0,3,12,3,12,0,0
7331,3.0,358,3.0,0,2,1,3,5,3,4,0,0
7332,20.0,56,1.54,0,0,1,1,7,4,8,1,1
7333,6.0,1270,3.0,0,0,0,3,5,3,4,0,0
7334,2.0,987,1.0,1,0,0,3,5,1,4,0,0
7335,3.0,432,1.5,0,4,1,1,12,3,8,1,0
7336,0.0,0,0.0,1,0,0,6,5,3,4,0,0
7337,0.0,0,0.0,1,0,0,6,9,0,8,0,0
7338,1.0,132,1.0,0,0,1,3,1,3,8,0,0
7339,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7340,0.0,0,0.0,1,0,2,14,5,3,4,0,0
7341,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7342,7.0,144,7.0,1,0,1,7,10,3,8,1,0
7343,17.0,642,2.13,0,2,1,3,10,1,8,0,1
7344,3.0,979,1.5,0,4,1,1,12,3,12,1,0
7345,4.0,407,4.0,0,0,1,7,3,3,2,1,0
7346,4.0,952,1.0,1,0,0,3,12,3,12,0,0
7347,3.0,1199,3.0,1,0,1,3,12,2,12,0,0
7348,0.0,0,0.0,0,0,0,6,12,3,12,0,0
7349,20.0,1633,2.22,0,0,1,1,10,3,10,1,0
7350,8.0,106,8.0,0,0,1,1,5,3,4,1,0
7351,8.0,813,4.0,0,0,1,1,5,3,4,1,0
7352,3.0,452,3.0,0,0,0,7,5,3,4,0,0
7353,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7354,3.0,212,3.0,0,4,1,3,12,3,8,0,0
7355,4.0,55,2.0,0,4,0,3,12,3,12,0,0
7356,0.0,0,0.0,1,1,2,10,5,0,4,0,0
7357,1.0,28,1.0,0,0,1,1,1,3,8,0,0
7358,4.0,370,4.0,0,4,1,3,1,4,8,0,0
7359,3.0,372,3.0,0,0,1,1,12,3,12,1,1
7360,0.0,0,0.0,0,0,0,6,2,3,8,0,1
7361,2.0,61,2.0,1,0,0,7,12,3,12,0,0
7362,3.0,563,3.0,0,0,0,1,9,3,8,0,0
7363,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7364,2.0,1379,2.0,1,0,0,3,12,3,12,0,0
7365,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7366,0.0,0,0.0,0,0,0,6,9,4,8,0,0
7367,2.0,69,2.0,0,0,0,3,9,4,9,0,0
7368,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7369,2.0,141,2.0,0,1,1,1,12,3,8,0,1
7370,5.0,149,5.0,0,0,1,1,12,3,12,0,0
7371,7.0,74,3.5,0,0,1,1,5,3,4,1,0
7372,0.0,0,0.0,0,0,0,6,3,3,2,0,0
7373,5.0,198,5.0,0,1,1,1,1,4,8,1,0
7374,7.0,319,7.0,0,3,1,7,12,3,12,1,0
7375,3.0,306,3.0,0,0,0,7,5,3,4,0,0
7376,2.0,438,2.0,0,0,1,1,5,4,4,1,0
7377,8.0,139,8.0,0,0,1,1,5,3,4,0,0
7378,2.0,362,2.0,0,0,1,1,5,3,4,1,0
7379,2.0,389,2.0,0,3,1,1,5,3,4,1,0
7380,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7381,3.0,471,3.0,0,0,1,1,5,3,4,1,0
7382,1.0,95,1.0,0,1,0,3,1,1,8,0,0
7383,4.0,358,1.33,0,0,0,6,5,3,4,0,0
7384,18.0,488,6.0,0,0,1,1,5,3,4,1,0
7385,1.0,1385,1.0,1,0,1,1,1,1,8,0,0
7386,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7387,3.0,1486,3.0,1,4,1,1,5,0,4,1,0
7388,4.0,192,4.0,0,4,1,7,12,3,12,1,0
7389,2.0,621,2.0,0,0,1,1,5,3,4,1,0
7390,0.0,0,0.0,0,0,0,6,5,3,8,0,0
7391,0.0,0,0.0,1,1,0,6,5,1,4,0,0
7392,13.0,424,4.33,1,1,0,7,5,1,4,0,0
7393,5.0,3,5.0,0,0,1,1,12,2,12,1,0
7394,4.0,158,4.0,0,0,0,3,5,3,8,0,0
7395,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7396,6.0,1519,1.5,1,0,0,7,12,3,12,0,0
7397,3.0,372,3.0,0,0,1,1,5,3,4,1,0
7398,15.0,77,2.14,0,3,1,1,10,4,10,1,1
7399,15.0,239,3.75,0,4,1,7,10,3,8,1,1
7400,6.0,1135,3.0,0,0,0,3,5,3,4,0,0
7401,3.0,38,3.0,0,3,1,1,12,3,8,0,1
7402,0.0,0,0.0,0,0,0,6,5,4,4,0,0
7403,0.0,0,0.0,0,0,0,6,12,2,12,0,0
7404,2.0,1115,2.0,1,0,0,7,5,3,4,0,0
7405,2.0,134,2.0,0,0,1,1,12,2,12,1,0
7406,3.0,1920,1.5,0,0,0,7,12,3,8,0,0
7407,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7408,2.0,273,2.0,1,1,0,6,5,0,4,1,0
7409,5.0,1290,1.67,1,4,1,1,10,0,10,0,0
7410,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7411,0.0,0,0.0,0,0,0,6,2,3,8,0,1
7412,2.0,890,2.0,1,0,1,1,5,1,4,1,0
7413,2.0,291,1.0,0,0,0,3,5,3,4,0,0
7414,0.0,0,0.0,0,0,0,6,5,4,8,0,0
7415,4.0,74,4.0,0,2,1,3,3,4,8,0,0
7416,0.0,0,0.0,0,0,0,6,9,4,8,0,0
7417,2.0,1601,2.0,0,0,1,1,12,3,12,1,0
7418,2.0,143,2.0,0,0,1,1,5,3,4,1,0
7419,10.0,575,3.33,1,0,1,3,5,0,4,0,0
7420,4.0,1823,4.0,1,0,0,7,12,2,12,0,0
7421,27.0,212,2.45,1,0,1,1,10,2,10,1,1
7422,5.0,164,2.5,0,0,0,3,5,3,4,0,0
7423,3.0,1563,1.5,1,0,0,3,12,2,12,0,0
7424,8.0,311,4.0,1,3,1,1,12,2,12,1,0
7425,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7426,2.0,30,2.0,0,0,0,3,2,2,8,0,1
7427,4.0,1866,4.0,1,0,1,7,14,0,14,1,1
7428,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7429,2.0,339,2.0,0,2,1,1,5,4,4,1,0
7430,4.0,173,4.0,0,0,1,3,9,3,8,0,0
7431,3.0,331,1.5,0,0,1,1,5,3,4,1,0
7432,2.0,1277,2.0,1,0,1,3,12,2,12,0,0
7433,2.0,1881,2.0,1,0,0,3,5,1,4,0,0
7434,1.0,174,1.0,0,0,0,3,1,3,8,0,0
7435,0.0,0,0.0,1,0,0,6,12,3,12,0,0
7436,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7437,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7438,6.0,1104,6.0,1,0,1,3,12,3,12,1,0
7439,6.0,358,6.0,0,0,1,9,10,4,8,1,1
7440,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7441,2.0,15,1.0,1,0,0,3,5,3,4,0,0
7442,2.0,1627,2.0,0,0,0,3,9,3,8,0,0
7443,0.0,0,0.0,0,0,0,6,9,3,9,0,0
7444,1.0,353,1.0,0,0,1,1,2,3,8,1,1
7445,5.0,1374,2.5,1,0,0,3,12,3,12,0,0
7446,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7447,2.0,871,2.0,0,0,0,3,10,3,8,0,0
7448,5.0,933,5.0,1,0,1,1,12,2,12,1,0
7449,1.0,396,1.0,1,1,1,1,1,1,8,1,0
7450,2.0,1062,1.0,1,0,0,6,12,0,12,0,0
7451,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7452,6.0,798,6.0,1,0,1,3,5,0,4,0,0
7453,3.0,1090,3.0,1,3,1,7,12,2,12,0,0
7454,0.0,0,0.0,1,1,0,6,5,0,4,0,0
7455,4.0,1285,4.0,1,1,1,3,12,3,12,0,0
7456,6.0,86,6.0,1,0,1,1,5,0,8,1,0
7457,5.0,193,5.0,0,0,0,7,5,0,8,0,0
7458,3.0,1513,3.0,1,0,1,1,12,3,12,1,0
7459,2.0,133,2.0,0,1,1,1,5,3,4,1,0
7460,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7461,5.0,124,2.5,0,0,1,7,12,3,8,0,0
7462,9.0,414,9.0,0,0,1,7,12,3,12,1,0
7463,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7464,0.0,0,0.0,0,0,0,6,12,3,8,0,0
7465,3.0,2,3.0,0,0,1,7,12,3,8,0,0
7466,4.0,1025,4.0,1,1,1,1,12,3,12,1,0
7467,0.0,0,0.0,1,0,2,14,12,3,12,0,0
7468,5.0,1224,5.0,0,0,1,1,12,3,12,0,0
7469,10.0,1798,5.0,1,0,1,1,12,2,12,0,0
7470,5.0,1722,5.0,1,0,1,7,12,2,12,0,0
7471,0.0,0,0.0,1,0,0,6,5,3,4,0,0
7472,2.0,1386,2.0,1,4,1,1,12,0,12,1,0
7473,4.0,188,4.0,0,0,1,7,12,3,12,0,0
7474,4.0,503,4.0,0,0,1,1,2,3,8,1,1
7475,2.0,128,1.0,0,0,0,3,9,4,8,0,0
7476,2.0,1136,2.0,1,0,0,3,12,0,12,0,1
7477,0.0,0,0.0,0,0,0,6,9,3,9,0,0
7478,5.0,191,5.0,0,0,1,7,12,3,8,1,0
7479,7.0,20,2.33,0,0,1,3,10,2,8,1,0
7480,0.0,0,0.0,1,0,2,10,5,3,4,0,0
7481,0.0,0,0.0,0,0,0,6,3,3,2,0,0
7482,0.0,0,0.0,1,0,2,14,12,0,12,0,0
7483,8.0,191,4.0,0,0,1,7,12,3,12,0,0
7484,4.0,54,4.0,0,0,1,1,12,2,12,1,0
7485,2.0,127,2.0,0,1,1,1,5,3,4,0,0
7486,11.0,1049,2.2,1,0,1,1,12,2,12,0,0
7487,3.0,356,3.0,0,0,1,7,2,3,8,1,1
7488,2.0,86,1.0,0,0,0,3,9,4,8,0,1
7489,10.0,1618,2.0,1,4,0,3,12,3,8,0,0
7490,5.0,1335,5.0,1,0,1,3,12,1,12,0,0
7491,0.0,0,0.0,0,0,0,6,9,4,8,0,0
7492,2.0,1319,2.0,1,2,0,3,5,0,4,0,0
7493,0.0,0,0.0,1,0,0,6,12,2,12,0,0
7494,7.0,159,7.0,0,0,0,7,12,3,12,0,0
7495,0.0,0,0.0,1,0,0,6,5,1,4,0,0
7496,6.0,1522,3.0,1,4,1,3,12,2,12,0,0
7497,4.0,452,4.0,1,1,1,7,12,3,8,1,0
7498,6.0,36,3.0,1,3,1,7,12,0,12,1,0
7499,2.0,327,2.0,0,0,0,3,5,3,4,0,0
7500,4.0,117,4.0,1,0,1,3,12,2,12,0,0
7501,9.0,1018,3.0,1,1,0,7,10,2,10,0,0
7502,2.0,155,2.0,0,0,1,1,10,3,10,1,0
7503,3.0,77,3.0,1,2,1,1,12,2,12,1,0
7504,1.0,343,1.0,0,0,1,1,1,2,8,1,0
7505,12.0,1252,12.0,0,0,1,9,10,3,8,1,1
7506,3.0,755,3.0,1,0,1,1,5,1,4,1,0
7507,2.0,1392,2.0,0,0,1,1,10,4,10,1,0
7508,7.0,248,7.0,1,0,0,7,5,1,4,0,0
7509,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7510,2.0,233,2.0,0,0,1,1,12,3,12,1,0
7511,2.0,377,2.0,0,0,1,1,5,3,4,1,0
7512,5.0,433,5.0,0,1,1,1,12,3,12,1,1
7513,1.0,141,1.0,0,0,1,1,2,3,8,1,1
7514,0.0,0,0.0,0,0,0,6,12,3,12,0,0
7515,3.0,813,1.5,1,4,1,1,12,1,12,1,0
7516,7.0,1585,1.4,1,2,1,7,3,3,2,1,0
7517,0.0,0,0.0,1,0,0,6,12,2,12,0,0
7518,0.0,0,0.0,0,0,0,6,12,3,12,0,0
7519,4.0,13,4.0,0,0,1,3,12,3,12,0,0
7520,6.0,981,6.0,1,0,1,7,12,3,12,1,0
7521,3.0,1622,3.0,1,0,0,7,5,1,4,0,0
7522,4.0,395,1.33,0,4,1,1,5,2,4,0,0
7523,0.0,0,0.0,1,0,0,6,5,0,4,0,0
7524,2.0,298,2.0,0,0,0,6,9,3,8,1,0
7525,0.0,0,0.0,1,0,2,3,14,2,14,0,1
7526,4.0,665,4.0,1,0,1,3,12,0,12,0,0
7527,0.0,0,0.0,0,0,0,6,9,3,9,0,1
7528,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7529,3.0,952,3.0,0,0,1,3,12,3,12,0,0
7530,3.0,50,3.0,0,1,1,1,5,3,4,0,0
7531,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7532,4.0,449,4.0,0,0,1,1,12,3,12,1,0
7533,2.0,261,2.0,0,0,0,7,2,3,8,0,1
7534,9.0,939,9.0,0,0,1,7,9,3,8,1,0
7535,2.0,418,2.0,0,0,1,3,3,4,8,1,0
7536,5.0,1978,5.0,1,0,1,1,5,0,4,1,0
7537,27.0,350,5.4,1,4,2,10,5,0,4,0,0
7538,2.0,1410,2.0,0,1,1,3,5,4,8,0,0
7539,4.0,475,4.0,1,0,1,1,12,2,12,1,0
7540,4.0,183,4.0,0,2,1,3,12,3,8,0,1
7541,4.0,77,2.0,0,0,0,6,10,4,10,0,0
7542,1.0,300,1.0,0,0,1,1,1,2,8,1,0
7543,2.0,599,2.0,0,0,1,3,5,3,8,0,0
7544,0.0,0,0.0,0,0,0,6,9,4,8,0,0
7545,0.0,0,0.0,0,0,0,6,9,4,8,0,0
7546,9.0,846,9.0,1,4,1,7,12,0,12,1,0
7547,23.0,1295,3.29,1,3,0,7,5,3,4,0,0
7548,2.0,1105,2.0,1,0,0,3,12,3,12,0,0
7549,0.0,0,0.0,0,0,0,6,12,3,12,0,0
7550,0.0,0,0.0,0,0,0,6,9,4,8,0,0
7551,5.0,404,5.0,0,0,0,3,9,4,9,0,0
7552,3.0,886,3.0,1,0,1,1,12,2,12,0,0
7553,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7554,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7555,9.0,155,1.5,0,0,1,7,5,3,4,1,0
7556,3.0,1019,3.0,1,0,1,1,12,3,12,1,0
7557,2.0,36,2.0,0,0,0,3,9,3,8,0,1
7558,1.0,504,1.0,0,2,1,1,2,3,8,0,1
7559,4.0,237,4.0,0,1,1,7,12,2,12,0,0
7560,6.0,20,6.0,0,0,0,3,9,4,9,0,0
7561,3.0,1421,3.0,0,4,1,1,9,0,9,1,0
7562,0.0,0,0.0,0,0,0,6,3,3,2,0,0
7563,2.0,1790,2.0,0,4,1,7,2,4,8,0,1
7564,3.0,986,3.0,0,1,1,1,12,3,12,1,0
7565,2.0,252,1.0,1,0,2,10,10,0,8,0,0
7566,4.0,1200,4.0,1,1,1,3,12,2,12,1,0
7567,6.0,461,2.0,0,0,1,3,10,3,10,0,0
7568,2.0,364,2.0,0,1,1,1,5,4,4,1,0
7569,2.0,42,2.0,0,0,0,3,9,3,8,0,0
7570,4.0,370,4.0,1,4,1,3,12,2,12,0,0
7571,3.0,139,3.0,0,0,1,3,9,3,8,0,0
7572,0.0,0,0.0,0,0,0,6,9,3,9,0,0
7573,3.0,59,3.0,0,0,0,3,5,3,4,0,0
7574,3.0,329,3.0,1,0,1,3,12,2,12,0,0
7575,0.0,0,0.0,0,0,0,6,9,3,9,0,0
7576,0.0,0,0.0,0,0,0,6,9,3,9,0,0
7577,0.0,0,0.0,1,0,0,6,12,2,12,0,0
7578,6.0,139,3.0,0,0,0,7,12,2,12,0,0
7579,3.0,1357,2.0,1,0,2,10,5,0,8,0,0
7580,8.0,510,8.0,0,0,1,7,2,3,8,1,1
7581,3.0,422,3.0,0,0,1,7,2,4,8,0,1
7582,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7583,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7584,3.0,425,1.5,0,0,0,3,9,3,8,0,0
7585,0.0,0,0.0,0,0,0,6,9,3,8,0,1
7586,2.0,35,1.0,0,0,0,3,9,3,8,0,0
7587,2.0,308,2.0,0,5,1,1,3,2,8,1,0
7588,4.0,30,4.0,1,0,1,1,12,3,8,1,0
7589,1.0,1077,1.0,0,0,1,1,1,4,8,1,0
7590,11.0,282,11.0,0,5,1,7,9,4,8,0,0
7591,2.0,60,2.0,0,0,0,3,12,3,12,0,0
7592,3.0,1576,3.0,0,3,1,3,5,3,8,0,0
7593,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7594,3.0,210,3.0,0,0,1,1,2,2,8,1,1
7595,2.0,1090,1.0,1,0,0,3,5,3,4,0,0
7596,0.0,0,0.0,1,0,2,10,5,0,8,0,0
7597,0.0,0,0.0,0,0,0,6,9,3,8,0,1
7598,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7599,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7600,9.0,113,2.25,0,0,1,7,5,3,8,1,0
7601,2.0,154,2.0,0,3,1,1,12,3,12,1,0
7602,0.0,0,0.0,0,0,0,6,3,3,2,0,0
7603,3.0,42,3.0,0,0,1,1,12,3,12,1,1
7604,2.0,0,2.0,0,2,1,1,12,3,12,1,1
7605,0.0,0,0.0,0,0,0,6,3,3,2,0,0
7606,0.0,0,0.0,1,0,2,10,12,3,12,0,0
7607,2.0,1391,2.0,0,1,1,1,5,3,8,1,0
7608,9.0,285,4.5,0,1,1,7,5,3,4,0,0
7609,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7610,6.0,198,6.0,0,2,1,1,12,3,12,0,0
7611,2.0,20,2.0,0,0,1,1,12,3,8,1,0
7612,0.0,0,0.0,0,0,0,6,5,3,8,0,0
7613,3.0,176,3.0,0,0,1,1,10,3,8,1,1
7614,10.0,613,10.0,0,0,1,7,12,3,12,0,1
7615,2.0,148,2.0,0,0,1,1,5,3,4,1,0
7616,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7617,0.0,0,0.0,0,0,0,6,9,3,9,0,0
7618,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7619,0.0,0,0.0,0,0,0,6,9,3,9,0,0
7620,4.0,207,4.0,1,0,1,3,5,0,8,1,0
7621,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7622,8.0,55,4.0,0,0,1,7,12,3,12,1,0
7623,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7624,2.0,181,2.0,0,0,1,1,5,3,4,1,0
7625,2.0,1621,2.0,0,2,1,1,5,3,4,1,0
7626,5.0,37,2.5,0,0,1,3,5,3,4,1,0
7627,5.0,1862,5.0,1,0,1,3,5,0,4,0,0
7628,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7629,0.0,0,0.0,0,0,0,6,9,3,9,0,0
7630,2.0,1255,2.0,0,0,1,1,12,3,8,1,0
7631,2.0,1438,2.0,1,1,1,1,12,2,12,1,0
7632,1.0,348,1.0,0,0,0,7,1,3,8,0,0
7633,2.0,1095,2.0,1,5,1,1,5,1,4,1,0
7634,2.0,278,1.0,0,0,0,6,7,3,8,0,0
7635,1.0,345,1.0,0,4,1,1,2,4,8,1,1
7636,9.0,1638,9.0,1,0,1,3,5,2,8,0,0
7637,6.0,309,3.0,0,0,1,7,12,3,12,1,0
7638,5.0,355,5.0,0,0,1,1,12,3,8,1,0
7639,2.0,231,2.0,0,0,1,1,10,4,10,1,0
7640,2.0,1245,2.0,0,0,1,1,7,3,8,1,0
7641,2.0,1818,2.0,1,0,1,1,12,0,12,1,0
7642,2.0,1745,2.0,0,0,0,1,5,1,4,0,0
7643,1.0,229,1.0,0,3,1,1,2,3,1,0,1
7644,2.0,1221,2.0,1,1,1,1,12,3,12,1,0
7645,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7646,4.0,359,1.33,0,5,1,1,12,3,12,1,0
7647,4.0,158,4.0,0,0,1,1,3,3,8,0,1
7648,11.0,269,1.83,0,0,1,1,5,4,4,1,0
7649,3.0,270,1.5,0,0,1,3,5,3,4,1,0
7650,4.0,69,4.0,1,0,1,1,12,3,12,1,0
7651,2.0,1067,1.0,0,2,0,6,5,3,4,1,0
7652,4.0,1462,4.0,1,2,1,7,12,2,12,1,0
7653,12.0,908,4.0,1,3,1,7,5,1,4,1,0
7654,2.0,96,2.0,0,1,1,1,12,3,12,1,0
7655,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7656,6.0,352,6.0,0,0,1,1,12,3,12,1,1
7657,2.0,71,2.0,0,0,1,1,5,3,4,1,0
7658,3.0,1022,3.0,1,1,1,1,12,2,12,1,0
7659,1.0,118,1.0,0,0,1,1,1,4,8,1,0
7660,0.0,0,0.0,0,0,0,6,5,3,8,0,0
7661,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7662,10.0,122,10.0,0,0,1,1,10,4,8,0,0
7663,0.0,0,0.0,0,0,0,6,3,3,2,0,0
7664,4.0,5,4.0,1,0,1,7,12,3,12,1,0
7665,0.0,0,0.0,0,0,0,6,9,4,8,0,0
7666,3.0,1760,3.0,0,0,1,1,12,3,12,1,0
7667,0.0,0,0.0,0,0,0,6,3,3,2,0,0
7668,1.0,87,1.0,0,0,0,3,1,3,8,0,0
7669,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7670,2.0,343,2.0,0,0,1,1,5,4,4,1,0
7671,0.0,0,0.0,0,0,0,6,9,3,9,0,0
7672,3.0,1309,3.0,1,0,1,1,12,2,12,0,0
7673,2.0,531,2.0,0,5,1,1,5,3,8,1,0
7674,0.0,0,0.0,1,0,2,10,5,1,4,0,0
7675,2.0,1336,2.0,0,0,1,1,5,3,4,1,0
7676,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7677,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7678,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7679,0.0,0,0.0,0,0,0,6,3,3,2,0,0
7680,2.0,275,2.0,0,0,0,3,12,3,12,0,0
7681,5.0,311,2.5,0,4,1,1,12,3,12,1,0
7682,0.0,0,0.0,1,0,2,10,5,1,4,0,0
7683,4.0,1692,4.0,1,0,0,7,12,2,12,0,0
7684,0.0,0,0.0,0,0,0,6,3,3,2,0,0
7685,14.0,1248,14.0,1,3,1,1,5,3,4,0,0
7686,2.0,68,2.0,1,0,0,3,12,3,12,0,0
7687,5.0,1001,5.0,0,0,0,7,2,4,8,0,1
7688,3.0,1306,3.0,1,0,1,1,12,3,12,0,0
7689,2.0,181,2.0,1,4,1,1,12,3,12,1,0
7690,2.0,883,2.0,1,4,1,1,12,2,12,1,0
7691,3.0,1427,2.0,1,0,2,10,5,0,8,0,0
7692,0.0,0,0.0,1,0,0,6,12,3,12,0,0
7693,2.0,147,2.0,0,0,1,1,12,3,12,1,1
7694,0.0,0,0.0,0,0,0,6,3,3,2,0,0
7695,3.0,1715,3.0,0,0,1,1,5,3,4,0,0
7696,8.0,1745,8.0,1,0,1,7,12,0,12,1,0
7697,3.0,784,3.0,1,0,1,1,12,3,12,1,0
7698,2.0,162,2.0,0,0,1,1,12,3,8,1,0
7699,3.0,1664,3.0,1,0,0,3,12,2,12,0,0
7700,4.0,347,4.0,0,0,1,3,5,3,4,0,0
7701,2.0,1491,1.0,0,1,0,6,5,3,4,1,0
7702,0.0,0,0.0,0,0,0,6,5,3,4,0,0
7703,9.0,1140,4.5,0,4,1,3,10,3,10,0,0
7704,4.0,15,4.0,0,0,0,3,5,3,8,0,0
7705,7.0,384,3.5,0,0,0,7,5,3,4,0,0
7706,7.0,1022,2.33,1,0,1,3,12,0,12,1,0
7707,4.0,1503,2.0,1,0,1,1,12,2,12,0,0
7708,2.0,108,2.0,0,0,1,3,12,3,8,0,0
7709,4.0,152,4.0,0,4,1,7,1,3,8,0,0
7710,0.0,0,0.0,0,0,0,6,12,3,12,0,0
7711,9.0,310,9.0,0,0,1,7,5,3,4,0,0
7712,0.0,0,0.0,1,0,0,6,12,3,12,0,0
7713,4.0,258,4.0,0,0,1,1,12,3,12,1,0
7714,3.0,140,1.0,0,0,0,3,5,3,4,0,0
7715,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7716,5.0,1280,5.0,1,0,1,3,12,3,12,0,0
7717,0.0,0,0.0,1,0,0,6,5,3,4,0,0
7718,6.0,320,3.0,0,0,0,3,5,3,4,0,0
7719,5.0,1023,5.0,1,0,1,7,12,2,12,1,0
7720,20.0,1334,2.0,0,0,1,3,10,3,10,1,0
7721,0.0,0,0.0,0,0,0,6,12,3,12,0,0
7722,7.0,1118,3.5,1,3,1,3,12,3,12,0,0
7723,2.0,1379,2.0,0,0,1,3,5,3,4,0,0
7724,8.0,61,4.0,0,4,1,7,5,3,4,1,0
7725,0.0,0,0.0,1,0,2,14,12,3,12,0,0
7726,3.0,330,1.5,0,0,0,7,1,3,8,0,0
7727,0.0,0,0.0,0,0,0,6,9,2,8,0,0
7728,0.0,0,0.0,0,0,0,6,9,3,9,0,0
7729,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7730,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7731,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7732,2.0,75,2.0,0,0,0,3,5,3,4,0,0
7733,2.0,1019,1.0,1,0,0,3,12,3,12,0,0
7734,3.0,711,3.0,0,0,1,1,12,3,12,0,1
7735,2.0,180,2.0,0,2,1,1,5,3,4,1,0
7736,2.0,1281,2.0,1,0,0,3,12,2,12,0,0
7737,4.0,1101,4.0,0,0,1,3,12,2,12,0,0
7738,0.0,0,0.0,1,0,0,6,12,0,12,0,0
7739,2.0,69,1.0,0,0,0,3,5,3,4,0,0
7740,1.0,281,1.0,0,2,1,1,1,4,8,1,0
7741,7.0,170,2.33,0,0,1,3,10,3,10,0,0
7742,7.0,467,7.0,1,1,1,7,5,0,4,1,0
7743,0.0,0,0.0,0,0,0,6,9,3,8,0,0
7744,3.0,296,3.0,0,2,1,1,12,2,12,1,1
7745,5.0,1450,5.0,0,4,1,1,5,3,4,1,0
7746,6.0,178,3.0,0,0,0,7,5,4,4,0,0
7747,1.0,312,1.0,0,0,1,1,1,4,8,1,0
7748,12.0,1543,4.0,0,0,1,1,10,3,10,1,1
7749,25.0,188,4.17,0,0,1,7,12,3,12,0,0
7750,4.0,300,2.0,1,1,1,7,12,2,12,1,0
7751,3.0,477,3.0,0,0,1,3,10,3,8,0,0
7752,5.0,1268,5.0,1,0,0,7,5,3,8,0,0
7753,6.0,745,1.5,1,2,1,1,5,0,4,1,0
7754,6.0,87,6.0,0,2,1,7,5,3,4,1,0
7755,4.0,105,4.0,0,4,1,1,5,3,8,1,0
7756,4.0,1455,4.0,0,0,1,3,12,3,12,0,0
7757,7.0,28,2.33,0,0,1,1,3,3,2,1,0
7758,1.0,127,1.0,0,0,0,7,1,3,8,0,0
7759,3.0,247,3.0,0,0,0,3,12,3,8,0,0
7760,7.0,438,2.33,1,0,1,1,12,3,12,1,0
7761,3.0,289,3.0,0,0,1,1,12,3,8,0,0
7762,3.0,363,3.0,0,0,1,1,10,3,8,0,0
7763,0.0,0,0.0,1,0,0,6,12,2,8,0,0
7764,2.0,1522,2.0,1,0,1,1,5,3,8,1,0
7765,3.0,317,3.0,0,2,1,1,5,3,4,1,0
